id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
613879,Landing Page Submission,Direct Traffic,No,No,0,2.0,177,2.0,SMS Sent,Business Administration,,No,No,No,No,No,No,,,Yes
591204,Landing Page Submission,Organic Search,No,No,0,6.0,309,3.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
629561,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
580192,Landing Page Submission,Direct Traffic,No,No,0,2.0,12,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,20.0,Yes
613330,API,Direct Traffic,No,No,0,5.0,1533,2.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
655160,API,Referral Sites,No,No,0,5.0,133,5.0,Chat Conversation,,,No,No,No,No,No,No,15.0,13.0,No
638626,API,Chat,No,No,1,4.0,40,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
584366,API,Organic Search,No,No,1,6.0,592,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
590951,Landing Page Submission,Direct Traffic,No,No,1,3.0,1309,3.0,SMS Sent,Supply Chain Management,Working Professional,No,No,No,No,No,No,13.0,18.0,No
620550,API,Google,No,No,0,6.0,154,6.0,Converted to Lead,,,No,No,No,No,No,No,,,No
655162,Landing Page Submission,Direct Traffic,No,No,0,2.0,13,2.0,Email Opened,"Banking, Investment And Insurance",,No,No,No,No,No,No,13.0,18.0,Yes
619041,Landing Page Submission,Google,No,No,0,4.0,57,4.0,Email Opened,Operations Management,,No,No,No,No,No,No,,,No
581047,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,119,2.0,Page Visited on Website,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
609185,Lead Add Form,Reference,No,No,1,1.0,1770,1.0,Email Link Clicked,Healthcare Management,Unemployed,No,No,No,No,No,No,,,No
642590,Landing Page Submission,Direct Traffic,No,No,0,2.0,227,2.0,Email Opened,Business Administration,,No,No,No,No,No,No,14.0,18.0,Yes
647539,API,Chat,No,No,0,0.0,0,0.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,15.0,14.0,No
592015,Landing Page Submission,Press_Release,Yes,No,0,12.0,1252,12.0,Page Visited on Website,Travel and Tourism,,No,No,No,No,No,No,18.0,15.0,Yes
637986,Landing Page Submission,Organic Search,No,No,1,5.0,169,5.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
630427,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
595906,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
656400,Landing Page Submission,Direct Traffic,No,No,0,3.0,365,3.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,13.0,15.0,Yes
620989,API,Google,No,No,1,3.0,1204,1.5,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
600922,Landing Page Submission,Google,No,No,0,4.0,621,2.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,,,No
600639,Landing Page Submission,Google,No,No,1,9.0,1475,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
651920,API,Google,No,No,0,13.0,9,3.25,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
624488,Landing Page Submission,Organic Search,No,No,0,5.0,1410,5.0,Unreachable,Operations Management,,No,No,No,No,No,No,,,Yes
591509,Landing Page Submission,Direct Traffic,No,No,0,2.0,308,2.0,Email Link Clicked,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
595743,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
631108,Landing Page Submission,Direct Traffic,No,No,0,3.0,307,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
588939,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,929,2.0,Email Bounced,Marketing Management,,No,No,No,No,No,No,14.0,16.0,Yes
617905,Landing Page Submission,Google,No,No,0,2.0,232,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
630390,Landing Page Submission,Google,No,No,1,3.0,664,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
583400,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
646329,Landing Page Submission,Direct Traffic,No,No,0,2.0,76,2.0,Email Link Clicked,Human Resource Management,Unemployed,No,No,No,No,No,No,12.0,16.0,Yes
582942,Landing Page Submission,Google,No,No,0,4.0,1029,4.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
644080,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,15.0,15.0,No
609249,Landing Page Submission,Direct Traffic,Yes,No,0,74.0,1209,12.33,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,,,No
636731,Landing Page Submission,Direct Traffic,No,No,0,4.0,1352,1.33,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
610230,API,Google,No,No,0,3.0,70,1.5,SMS Sent,,,No,No,No,No,No,No,15.0,15.0,No
600505,Landing Page Submission,Google,No,No,1,5.0,639,5.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
595702,Landing Page Submission,Google,No,No,1,3.0,519,3.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,,,No
651812,Lead Add Form,Reference,No,No,1,16.0,1570,5.33,Page Visited on Website,Select,Working Professional,No,No,No,No,No,No,17.0,17.0,No
588820,API,Chat,Yes,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
654316,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
638390,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,16.0,16.0,No
587953,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
581303,API,Google,No,No,1,4.0,673,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,17.0,No
631708,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Form Submitted on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
628379,Lead Add Form,Reference,No,No,0,,1057,,,Finance Management,Unemployed,No,No,No,No,No,No,,,No
588271,API,Google,No,No,1,2.0,1122,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
637410,Landing Page Submission,Google,No,No,0,6.0,30,6.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
637589,Landing Page Submission,Direct Traffic,No,No,0,2.0,89,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,17.0,Yes
660321,API,Referral Sites,No,No,1,3.0,98,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,15.0,No
636562,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Hospitality Management,Working Professional,No,No,No,No,No,No,15.0,15.0,No
586550,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,15.0,15.0,No
581506,Landing Page Submission,Referral Sites,No,No,1,9.0,1123,9.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,15.0,16.0,Yes
601816,API,Google,No,No,0,2.0,31,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
582315,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,16.0,No
645385,API,Google,No,No,1,2.0,880,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
589511,API,Google,No,No,1,11.0,126,1.22,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,16.0,No
580322,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,12.0,16.0,No
622517,Landing Page Submission,Organic Search,No,No,1,6.0,1073,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
645843,Landing Page Submission,Organic Search,No,No,0,5.0,285,5.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,12.0,17.0,No
651934,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
643937,API,Chat,No,No,1,3.0,430,1.5,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
596007,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
657902,API,Chat,No,No,0,7.0,1130,2.33,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
620276,Landing Page Submission,Direct Traffic,No,No,0,4.0,363,4.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,,,No
584197,API,Organic Search,No,No,0,6.0,371,3.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
582983,Landing Page Submission,Google,Yes,No,1,4.0,321,4.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,14.0,20.0,No
649470,API,Google,No,No,1,10.0,764,10.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,16.0,16.0,No
632067,Landing Page Submission,Google,No,No,1,6.0,1332,2.0,Email Opened,Supply Chain Management,Working Professional,No,No,No,No,No,No,16.0,18.0,No
652060,Landing Page Submission,Direct Traffic,No,No,1,4.0,1298,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,20.0,Yes
603080,Landing Page Submission,Google,No,No,1,3.0,1742,3.0,SMS Sent,Retail Management,Unemployed,No,No,No,No,No,No,,,No
614206,Landing Page Submission,Direct Traffic,No,No,1,10.0,568,5.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
594636,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,12.0,15.0,No
613533,API,Google,No,No,1,2.0,1310,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
641870,Landing Page Submission,Organic Search,Yes,No,0,5.0,75,5.0,Unsubscribed,Business Administration,,No,No,No,No,No,No,12.0,16.0,Yes
581371,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
644173,API,Google,No,No,0,3.0,1344,3.0,Email Opened,Hospitality Management,Unemployed,No,No,No,No,No,No,13.0,12.0,No
634960,API,Google,No,No,0,2.0,1144,1.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
586307,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
658231,Landing Page Submission,Direct Traffic,No,No,1,2.0,1587,2.0,Email Opened,E-COMMERCE,Unemployed,No,No,No,No,No,No,14.0,13.0,No
601227,API,Organic Search,No,No,1,12.0,249,1.71,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
600301,Landing Page Submission,Direct Traffic,No,No,0,2.0,199,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
592796,Landing Page Submission,Direct Traffic,No,No,0,18.0,488,6.0,Email Opened,Finance Management,,No,No,No,No,No,No,15.0,18.0,Yes
647989,Lead Import,Facebook,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,14.0,No
624084,Landing Page Submission,Organic Search,No,No,0,3.0,113,3.0,Page Visited on Website,Healthcare Management,,No,No,No,No,No,No,,,Yes
656271,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
642056,Landing Page Submission,Google,No,No,1,11.0,1714,5.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
641652,Landing Page Submission,Direct Traffic,No,No,1,3.0,1293,1.5,Email Opened,Marketing Management,,No,No,No,No,No,No,13.0,18.0,Yes
657186,Landing Page Submission,Google,No,No,0,5.0,73,5.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,15.0,No
619268,API,Google,No,No,0,2.0,305,2.0,Chat Conversation,,,No,No,No,No,No,No,,,No
602678,Landing Page Submission,Direct Traffic,No,No,0,1.0,72,1.0,Converted to Lead,Finance Management,,No,No,No,No,No,No,,,Yes
616598,Landing Page Submission,Google,No,No,1,4.0,952,4.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
640156,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
603800,Landing Page Submission,Direct Traffic,No,No,0,2.0,132,2.0,Email Link Clicked,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
660361,API,Referral Sites,No,No,0,4.0,223,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,15.0,13.0,No
629330,API,Organic Search,No,No,0,3.0,560,3.0,Converted to Lead,,,No,No,No,No,No,No,,,No
582587,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,16.0,No
613659,Lead Add Form,Reference,No,No,1,3.0,1678,3.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
609145,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
626270,Landing Page Submission,Direct Traffic,No,No,1,2.0,630,2.0,SMS Sent,E-COMMERCE,,No,No,No,No,No,No,,,Yes
586364,Landing Page Submission,Organic Search,No,No,1,11.0,1002,3.67,Had a Phone Conversation,Media and Advertising,Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
615917,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,,,No
616460,Landing Page Submission,Direct Traffic,Yes,No,0,5.0,608,5.0,Email Bounced,Supply Chain Management,,No,No,No,No,No,No,,,Yes
614091,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,15.0,19.0,No
592446,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
593866,Landing Page Submission,Direct Traffic,No,No,0,2.0,126,2.0,Converted to Lead,Finance Management,,No,No,No,No,No,No,,,Yes
659784,API,Organic Search,No,No,0,6.0,224,6.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
584774,Landing Page Submission,Google,No,No,1,7.0,1721,3.5,SMS Sent,Business Administration,Working Professional,No,No,No,No,No,No,14.0,18.0,No
647123,Landing Page Submission,Direct Traffic,No,No,0,7.0,389,7.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,16.0,16.0,Yes
658779,API,Organic Search,No,No,0,10.0,194,5.0,Email Link Clicked,Media and Advertising,Unemployed,No,No,No,No,No,No,13.0,15.0,No
593206,Landing Page Submission,Organic Search,No,No,1,3.0,181,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,12.0,17.0,Yes
630706,API,Organic Search,No,No,1,4.0,266,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
632210,Landing Page Submission,Google,No,No,1,4.0,422,2.0,SMS Sent,Retail Management,Unemployed,No,No,No,No,No,No,,,No
599857,Landing Page Submission,Direct Traffic,No,No,0,3.0,4,1.5,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
612074,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
610164,API,Google,No,No,0,1.0,55,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,,,No
635849,API,Google,No,No,1,3.0,829,1.5,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
647987,Lead Import,Facebook,No,No,0,,238,,,Select,Unemployed,No,No,No,No,No,No,13.0,14.0,No
642165,API,Google,Yes,No,0,2.0,342,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,14.0,No
613850,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
657655,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,15.0,15.0,No
636146,Landing Page Submission,Google,No,No,0,5.0,384,1.67,Email Opened,International Business,,No,No,No,No,No,No,14.0,18.0,No
619550,Landing Page Submission,Direct Traffic,No,No,1,3.0,835,3.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,,,Yes
650534,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
579717,Landing Page Submission,Google,No,No,1,4.0,1944,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
624356,Landing Page Submission,Organic Search,No,No,0,4.0,310,4.0,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,,,Yes
635711,API,Google,No,No,1,4.0,1144,2.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,16.0,17.0,No
582406,Landing Page Submission,Google,No,No,0,2.0,391,2.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,11.0,18.0,No
595801,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,15.0,No
629940,API,Google,No,No,1,2.0,997,2.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
614103,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
588170,Landing Page Submission,Direct Traffic,No,No,1,6.0,721,1.5,Chat Conversation,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
615809,Landing Page Submission,Direct Traffic,No,No,1,5.0,845,2.5,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
655140,Landing Page Submission,Google,No,No,0,3.0,110,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
612647,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
602947,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,718,1.0,Email Bounced,,,No,No,No,No,No,No,,,No
612572,API,Google,No,No,1,3.0,789,1.0,SMS Sent,,,No,No,No,No,No,No,,,No
607689,Landing Page Submission,Google,No,No,0,2.0,1371,2.0,SMS Sent,Finance Management,,No,No,No,No,No,No,,,No
599458,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,,,No
588011,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Business Administration,Working Professional,No,No,No,No,No,No,14.0,19.0,No
598301,API,Organic Search,No,No,0,5.0,92,5.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
630775,Lead Add Form,Reference,No,No,1,1.0,1247,1.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,,,No
626813,Landing Page Submission,Organic Search,No,No,1,5.0,1063,5.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,Yes
615906,Landing Page Submission,Organic Search,No,No,1,7.0,1549,7.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
616699,API,Google,No,No,1,2.0,1129,1.0,SMS Sent,,,No,No,No,No,No,No,,,No
588381,Landing Page Submission,Google,No,No,0,2.0,63,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,14.0,18.0,No
632515,Landing Page Submission,Google,No,No,0,4.0,444,4.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,No
614324,Landing Page Submission,Google,No,No,1,2.0,1507,2.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
616074,Landing Page Submission,Direct Traffic,Yes,No,0,16.0,247,1.45,Page Visited on Website,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
614097,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
643201,Landing Page Submission,Google,No,No,0,4.0,239,4.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,17.0,No
580937,Landing Page Submission,Direct Traffic,No,No,0,2.0,345,2.0,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,13.0,17.0,Yes
659523,API,Google,No,No,1,5.0,1110,5.0,Chat Conversation,Human Resource Management,Working Professional,No,No,No,No,No,No,16.0,16.0,No
590626,API,Google,No,No,0,6.0,320,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
630515,Landing Page Submission,Google,No,No,0,4.0,464,4.0,SMS Sent,Supply Chain Management,,No,No,No,No,No,No,,,No
648992,API,Google,No,No,1,2.0,1137,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
636228,API,Google,No,No,0,6.0,76,1.2,Page Visited on Website,,,No,No,No,No,No,No,13.0,15.0,No
593765,API,Google,No,No,0,2.0,70,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
626514,API,Google,Yes,No,0,3.0,373,3.0,Email Bounced,,,No,No,No,No,No,No,,,No
604073,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
596283,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,157,1.0,Email Bounced,Hospitality Management,Unemployed,No,No,No,No,No,No,13.0,15.0,No
587010,Landing Page Submission,Direct Traffic,No,No,0,3.0,181,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
607630,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,232,3.0,Email Bounced,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
595852,API,Direct Traffic,No,No,1,13.0,724,2.17,Email Opened,Travel and Tourism,Working Professional,No,No,No,No,No,No,16.0,15.0,No
630610,Landing Page Submission,Google,No,No,0,7.0,137,3.5,Email Opened,Retail Management,,No,No,No,No,No,No,,,No
657031,Landing Page Submission,Direct Traffic,Yes,No,0,4.0,1410,4.0,Email Bounced,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,17.0,No
583491,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,15.0,15.0,No
596593,Landing Page Submission,Organic Search,Yes,No,0,6.0,501,6.0,Email Bounced,IT Projects Management,,No,No,No,No,No,No,,,Yes
638072,Landing Page Submission,Google,No,No,0,5.0,36,5.0,Email Opened,Operations Management,,No,No,No,No,No,No,14.0,18.0,No
642784,API,Google,Yes,No,1,4.0,1295,4.0,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,15.0,13.0,No
649401,Landing Page Submission,Google,No,No,1,7.0,152,3.5,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
590263,Landing Page Submission,Google,No,No,1,13.0,846,1.63,Page Visited on Website,Operations Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
584415,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
648987,API,Referral Sites,No,No,0,5.0,320,5.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,13.0,No
653761,Lead Add Form,Reference,No,No,1,,417,,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,15.0,19.0,No
582047,Landing Page Submission,Direct Traffic,No,No,1,6.0,1494,1.5,Form Submitted on Website,Retail Management,Unemployed,No,No,No,No,No,No,15.0,20.0,Yes
583887,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,40,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,10.0,20.0,Yes
638198,API,Google,No,No,0,3.0,355,3.0,Email Opened,Healthcare Management,Working Professional,No,No,No,No,No,No,14.0,14.0,No
658142,Landing Page Submission,Direct Traffic,No,No,1,9.0,1164,4.5,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,16.0,15.0,Yes
584024,Landing Page Submission,Direct Traffic,No,No,0,4.0,859,4.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
594179,API,Google,No,No,0,1.0,150,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,,,No
621553,API,Google,No,No,1,2.0,1020,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
588126,API,Organic Search,No,No,0,7.0,1379,3.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
629350,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
595176,Landing Page Submission,Google,No,No,0,3.0,135,1.5,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,No
644816,Landing Page Submission,Google,No,No,0,4.0,367,4.0,Email Opened,Marketing Management,,No,No,No,No,No,No,14.0,18.0,No
592628,Landing Page Submission,Google,No,No,1,10.0,575,3.33,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,15.0,17.0,No
600810,API,Organic Search,No,No,0,3.0,558,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
607748,Landing Page Submission,Google,Yes,No,0,16.0,462,16.0,Page Visited on Website,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
600640,Lead Add Form,Reference,No,No,1,,1770,,,Finance Management,Unemployed,No,No,No,No,No,No,,,No
645713,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
634106,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
608807,Landing Page Submission,Direct Traffic,No,No,0,5.0,768,5.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
640707,Landing Page Submission,Direct Traffic,No,No,0,2.0,11,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
642242,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,15.0,No
601982,Landing Page Submission,Direct Traffic,No,No,0,2.0,213,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
642846,Landing Page Submission,Google,No,No,0,4.0,85,4.0,Email Opened,Business Administration,,No,No,No,No,No,No,14.0,18.0,No
607656,Landing Page Submission,Direct Traffic,No,No,0,2.0,85,2.0,Email Opened,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,No
585145,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,14.0,15.0,No
594671,Landing Page Submission,Direct Traffic,No,No,0,1.0,290,1.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
592405,Landing Page Submission,Direct Traffic,No,No,1,3.0,1513,3.0,SMS Sent,Finance Management,,No,No,No,No,No,No,15.0,18.0,Yes
645372,Landing Page Submission,Google,No,No,0,2.0,14,2.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
